airfoil_name,airfoil_file,reynolds_number,angle_of_attack,cl,cd,cm,cl_cd_ratio
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-23,[-0.76856304],[0.26043743],[0.06328526],[-2.95104676]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-22,[-0.7338284],[0.25106209],[0.05443386],[-2.92289616]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-21,[-0.69885816],[0.24146756],[0.04577605],[-2.89421143]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-20,[-0.66380134],[0.23163505],[0.03736805],[-2.86572059]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-19,[-0.62877536],[0.22153818],[0.02923199],[-2.83822575]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-18,[-0.59389199],[0.21113613],[0.02135592],[-2.81283928]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-17,[-0.55931284],[0.20036694],[0.01370619],[-2.79144278]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-16,[-0.52532863],[0.18914837],[0.00625097],[-2.77733627]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-15,[-0.49243522],[0.17739586],[-0.00101143],[-2.77591153]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-14,[-0.46135257],[0.16506578],[-0.00803078],[-2.79496192]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-13,[-0.43294469],[0.1522162],[-0.01469938],[-2.84427467]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-12,[-0.40815405],[0.13903949],[-0.02085633],[-2.93552602]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-11,[-0.38838069],[0.12583436],[-0.02625801],[-3.086444]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-10,[-0.37688872],[0.11302036],[-0.030435],[-3.33469755]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-9,[-0.38136947],[0.10115938],[-0.03261821],[-3.76998614]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-8,[-0.415684],[0.0896979],[-0.03287149],[-4.63426656]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-7,[-0.47726496],[0.07239175],[-0.03408317],[-6.59280886]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-6,[-0.49014058],[0.04591937],[-0.04498681],[-10.67393897]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-5,[-0.38836068],[0.03104395],[-0.04735505],[-12.51002986]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-4,[-0.24203713],[0.02473733],[-0.055415],[-9.78428508]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-3,[-0.07533589],[0.0208302],[-0.06916954],[-3.61666723]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-2,[0.06466609],[0.01746174],[-0.07114874],[3.70330041]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,-1,[0.25401088],[0.01751258],[-0.08470502],[14.5044827]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,0,[0.37046563],[0.01716088],[-0.08502684],[21.58779787]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,1,[0.47728927],[0.01725093],[-0.08324567],[27.66745748]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,2,[0.58953174],[0.0175688],[-0.08200166],[33.5556062]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,3,[0.70102136],[0.01788521],[-0.07999865],[39.19558379]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,4,[0.80818671],[0.01813684],[-0.07705849],[44.56050226]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,5,[0.90991055],[0.01859438],[-0.07353423],[48.93469798]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,6,[1.00848168],[0.01947449],[-0.07015778],[51.78475992]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,7,[1.10438855],[0.02071609],[-0.06684009],[53.3106712]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,8,[1.19162798],[0.02240678],[-0.06253187],[53.18158261]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,9,[1.25995155],[0.02497667],[-0.05649649],[50.44512881]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,10,[1.30522],[0.02902751],[-0.04864053],[44.96492977]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,11,[1.34384989],[0.03471377],[-0.04073029],[38.712305]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,12,[1.38708994],[0.04168216],[-0.03436271],[33.27778645]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,13,[1.42275815],[0.05015423],[-0.0287405],[28.36765823]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,14,[1.42339579],[0.06107132],[-0.02229963],[23.30710513]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,15,[1.37733404],[0.07694522],[-0.0187736],[17.90019011]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,16,[1.2831537],[0.10567035],[-0.03209698],[12.14298748]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,17,[0.95077591],[0.19923741],[-0.08121783],[4.77207518]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,18,[0.98073187],[0.21503226],[-0.10098137],[4.56085934]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,19,[1.01117785],[0.22648396],[-0.10950357],[4.46467759]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,20,[1.04143783],[0.23783625],[-0.11938874],[4.37880188]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,21,[1.07226419],[0.24943005],[-0.12965284],[4.29885721]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,22,[1.10391631],[0.260917],[-0.13998809],[4.23090993]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,23,[1.13629976],[0.27193636],[-0.15022933],[4.17855025]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,24,[1.16892108],[0.28234672],[-0.16025723],[4.14002004]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,25,[1.20120219],[0.29215717],[-0.16999025],[4.11149315]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,26,[1.23265212],[0.30143434],[-0.17937465],[4.08928901]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,27,[1.26290995],[0.3102479],[-0.18837559],[4.07064789]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,28,[1.29173187],[0.31864794],[-0.196971],[4.05379009]
vae_airfoil_4,vae_airfoil_4.dat,100000.0,29,[1.3189638],[0.32665943],[-0.20514736],[4.03773379]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-30,[-0.98613345],[0.32081681],[0.12651071],[-3.07382102]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-29,[-0.9584609],[0.31300812],[0.11845838],[-3.062096]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-28,[-0.92939144],[0.30489173],[0.11010769],[-3.04826708]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-27,[-0.89905233],[0.29650931],[0.10150792],[-3.03212177]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-26,[-0.86759791],[0.28789312],[0.09271943],[-3.01361112]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-25,[-0.83520553],[0.27906268],[0.08381326],[-2.99289585]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-24,[-0.80206521],[0.27002213],[0.07486834],[-2.97036839]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-23,[-0.76836236],[0.26075995],[0.06596524],[-2.94662714]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-22,[-0.73425652],[0.251252],[0.05717594],[-2.92239072]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-21,[-0.69986408],[0.24146698],[0.04855138],[-2.89838421]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-20,[-0.66525777],[0.23136999],[0.04011132],[-2.87529844]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-19,[-0.63049649],[0.22091928],[0.03184296],[-2.85396771]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-18,[-0.59569041],[0.21005564],[0.02371291],[-2.83586968]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-17,[-0.56108239],[0.19869123],[0.01569018],[-2.823891]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-16,[-0.52709269],[0.1867109],[0.00776855],[-2.82304183]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-15,[-0.49427814],[0.17399771],[-2.49163404e-05],[-2.84071633]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-14,[-0.46328575],[0.16048139],[-0.00763006],[-2.88685038]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-13,[-0.43513201],[0.14621165],[-0.01492144],[-2.97604209]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-12,[-0.41228172],[0.13152015],[-0.02157503],[-3.13474197]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-11,[-0.40026841],[0.1172962],[-0.02692971],[-3.41245841]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-10,[-0.40765852],[0.10414404],[-0.03113705],[-3.91437208]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-9,[-0.44189117],[0.08622508],[-0.03906207],[-5.12485682]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-8,[-0.47823301],[0.05953251],[-0.05613615],[-8.03314023]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-7,[-0.43429859],[0.03118694],[-0.07035248],[-13.92565336]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-6,[-0.29327333],[0.02048087],[-0.07855069],[-14.31938108]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-5,[-0.16107751],[0.01580018],[-0.08390342],[-10.19466009]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-4,[-0.04741603],[0.01330873],[-0.08462602],[-3.56277593]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-3,[0.05921415],[0.01133623],[-0.08425114],[5.22344152]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-2,[0.16258374],[0.00947992],[-0.08034654],[17.15032923]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,-1,[0.250963],[0.00911842],[-0.07278745],[27.52263657]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,0,[0.36478752],[0.00912468],[-0.07246024],[39.97813738]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,1,[0.4917121],[0.00924887],[-0.07590743],[53.16453649]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,2,[0.60465509],[0.00946274],[-0.07654744],[63.89850944]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,3,[0.70789294],[0.00987364],[-0.07504858],[71.69525722]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,4,[0.81093335],[0.01054675],[-0.07329928],[76.88937358]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,5,[0.91448668],[0.01145041],[-0.07177759],[79.86495013]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,6,[1.01598537],[0.01253585],[-0.07036529],[81.0463607]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,7,[1.11351907],[0.01396597],[-0.06866391],[79.73088122]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,8,[1.20315571],[0.01597098],[-0.06558848],[75.33389154]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,9,[1.27641474],[0.01851251],[-0.06046428],[68.94877979]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,10,[1.32985563],[0.02192951],[-0.05308218],[60.64228885]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,11,[1.36741653],[0.02659273],[-0.04537465],[51.42069161]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,12,[1.39396806],[0.03253722],[-0.03904662],[42.84225687]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,13,[1.41122824],[0.04021199],[-0.0346787],[35.09471246]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,14,[1.42060446],[0.04985624],[-0.03208567],[28.4940149]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,15,[1.42484964],[0.06084608],[-0.03064471],[23.4172791]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,16,[1.42605344],[0.07254377],[-0.03048685],[19.65783347]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,17,[1.41941975],[0.08587275],[-0.0325937],[16.52933788]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,18,[1.39818739],[0.10274117],[-0.03814957],[13.60883305]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,19,[1.36460983],[0.12367161],[-0.04866973],[11.03413997]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,20,[1.30845987],[0.15535028],[-0.06757521],[8.42264225]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,21,[1.12234493],[0.22792037],[-0.10970213],[4.92428536]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,22,[1.10435585],[0.25939885],[-0.13770408],[4.25736608]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,23,[1.14331856],[0.26806755],[-0.14870704],[4.26503903]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,24,[1.1806147],[0.27735279],[-0.15982559],[4.25672556]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,25,[1.21368188],[0.2873895],[-0.17064432],[4.22312537]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,26,[1.2445236],[0.2971464],[-0.18093105],[4.18825059]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,27,[1.27383373],[0.30640732],[-0.19065577],[4.15732151]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,28,[1.30176576],[0.31516675],[-0.199827],[4.13040322]
vae_airfoil_4,vae_airfoil_4.dat,250000.0,29,[1.32828593],[0.323456],[-0.20846066],[4.10654285]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-30,[-0.98502702],[0.32387312],[0.12706943],[-3.04139788]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-29,[-0.95714532],[0.31560339],[0.11892361],[-3.03274722]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-28,[-0.92801832],[0.30705494],[0.11051446],[-3.02232008]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-27,[-0.89778731],[0.29827034],[0.10189477],[-3.00997851]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-26,[-0.86660951],[0.2892774],[0.09312603],[-2.99577334]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-25,[-0.83464915],[0.28008607],[0.08427697],[-2.9799738]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-24,[-0.80206137],[0.27068774],[0.07541934],[-2.96305019]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-23,[-0.76897021],[0.26105846],[0.06662],[-2.94558622]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-22,[-0.73544691],[0.25116622],[0.05792995],[-2.92812832]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-21,[-0.70150239],[0.24097913],[0.04937349],[-2.91105044]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-20,[-0.66711219],[0.23046732],[0.040944],[-2.89460639]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-19,[-0.63228754],[0.21959136],[0.0326128],[-2.87938265]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-18,[-0.59717956],[0.20827747],[0.02435144],[-2.86723069]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-17,[-0.56215146],[0.19639355],[0.01615578],[-2.86237226]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-16,[-0.52773196],[0.18374712],[0.00805839],[-2.87205571]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-15,[-0.4944952],[0.17013489],[0.00014981],[-2.90648912]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-14,[-0.46319246],[0.15562698],[-0.00732462],[-2.97629916]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-13,[-0.43569713],[0.1415412],[-0.01375959],[-3.07823527]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-12,[-0.41593946],[0.13027384],[-0.01824244],[-3.1928088]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-11,[-0.40996493],[0.11764964],[-0.02264333],[-3.48462535]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-10,[-0.45141856],[0.08763108],[-0.03858074],[-5.15135203]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-9,[-0.56391961],[0.04122844],[-0.06633662],[-13.67792735]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-8,[-0.50824852],[0.0212069],[-0.07525914],[-23.96618121]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-7,[-0.38715016],[0.01620232],[-0.07989763],[-23.89473909]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-6,[-0.27312045],[0.01324888],[-0.08125411],[-20.61461116]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-5,[-0.16714767],[0.01149788],[-0.07979452],[-14.53726176]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-4,[-0.06150571],[0.01023744],[-0.07812044],[-6.00792024]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-3,[0.04600107],[0.00898993],[-0.0778836],[5.11695708]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-2,[0.16286731],[0.00758698],[-0.07816101],[21.46669039]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,-1,[0.26860384],[0.00679727],[-0.07671285],[39.5164189]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,0,[0.37118841],[0.00671202],[-0.07328219],[55.3020636]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,1,[0.47737146],[0.00687267],[-0.07161256],[69.45936002]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,2,[0.59658649],[0.00722872],[-0.07338087],[82.52999414]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,3,[0.71122788],[0.00769519],[-0.07436123],[92.42502864]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,4,[0.81631739],[0.00828824],[-0.0735945],[98.49104194]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,5,[0.91835099],[0.0090636],[-0.07259265],[101.32293582]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,6,[1.02151571],[0.01015089],[-0.0720776],[100.63312447]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,7,[1.12396689],[0.01167057],[-0.07128248],[96.30781642]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,8,[1.22070151],[0.01348485],[-0.06978485],[90.52389989]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,9,[1.30560242],[0.01571093],[-0.06643171],[83.10152202]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,10,[1.37646576],[0.01853422],[-0.06125342],[74.26619141]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,11,[1.43308492],[0.02181535],[-0.05457001],[65.69159511]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,12,[1.47396],[0.02605057],[-0.04736545],[56.58071593]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,13,[1.50090142],[0.03193772],[-0.04145507],[46.99463474]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,14,[1.51516753],[0.0402729],[-0.03786243],[37.62250778]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,15,[1.5156985],[0.05177361],[-0.03681465],[29.2755032]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,16,[1.50031487],[0.06642908],[-0.0380259],[22.5852118]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,17,[1.47201905],[0.08405042],[-0.04196342],[17.51352392]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,18,[1.44040394],[0.10314136],[-0.04831137],[13.96533723]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,19,[1.41403496],[0.12162659],[-0.05658699],[11.62603449]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,20,[1.39426297],[0.14019878],[-0.06671906],[9.94490094]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,21,[1.38007623],[0.15879883],[-0.0783195],[8.69072048]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,22,[1.36866823],[0.17891745],[-0.09297342],[7.6497193]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,23,[1.35686937],[0.20095389],[-0.11450343],[6.75214283]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,24,[1.31390494],[0.23121981],[-0.1405765],[5.6824929]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,25,[1.25747174],[0.2678675],[-0.16240539],[4.69437962]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,26,[1.24367741],[0.29542424],[-0.17954671],[4.20980147]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,27,[1.27384173],[0.30646445],[-0.19124479],[4.15657259]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,28,[1.30925881],[0.31377371],[-0.20093399],[4.17262109]
vae_airfoil_4,vae_airfoil_4.dat,500000.0,29,[1.33980318],[0.32170658],[-0.20997124],[4.16467447]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-30,[-0.98864312],[0.3263442],[0.12658527],[-3.02944903]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-29,[-0.9607644],[0.31796094],[0.11843163],[-3.02164282]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-28,[-0.93166472],[0.3092873],[0.11002372],[-3.01229543]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-27,[-0.90147852],[0.30035327],[0.10141614],[-3.0013941]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-26,[-0.87034835],[0.29117554],[0.09267174],[-2.98908466]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-25,[-0.83841203],[0.28175867],[0.08385898],[-2.97563882]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-24,[-0.80578403],[0.27209751],[0.07504605],[-2.96137966]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-23,[-0.772535],[0.26218098],[0.06629156],[-2.94657154]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-22,[-0.73867958],[0.25199627],[0.05763365],[-2.93131153]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-21,[-0.70418884],[0.24153056],[0.0490819],[-2.91552689]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-20,[-0.66904581],[0.23076309],[0.04061959],[-2.89927563]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-19,[-0.63334552],[0.21964081],[0.03222131],[-2.88355117]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-18,[-0.59738253],[0.20803982],[0.02388141],[-2.87148164]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-17,[-0.56158186],[0.19573369],[0.01563821],[-2.8691119]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-16,[-0.52617575],[0.18243575],[0.00760592],[-2.8841702]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-15,[-0.49102501],[0.1682657],[5.9355127e-05],[-2.91815267]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-14,[-0.45773619],[0.15558448],[-0.00628491],[-2.94204278]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-13,[-0.42520937],[0.14951129],[-0.0093556],[-2.84399507]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-12,[-0.47506532],[0.11829159],[-0.02687037],[-4.01605327]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-11,[-0.68437055],[0.04815785],[-0.05662368],[-14.21098782]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-10,[-0.70795896],[0.02560244],[-0.07010308],[-27.65201545]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-9,[-0.61713317],[0.01942463],[-0.07419334],[-31.7706496]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-8,[-0.50331394],[0.01555387],[-0.0779524],[-32.35941242]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-7,[-0.39162145],[0.01294826],[-0.07910238],[-30.24509335]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-6,[-0.28580215],[0.01128446],[-0.07774321],[-25.3270624]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-5,[-0.17811465],[0.01007139],[-0.07643095],[-17.68520905]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-4,[-0.06731825],[0.00908892],[-0.07596872],[-7.40662576]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-3,[0.04395724],[0.00812433],[-0.07649986],[5.41057143]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-2,[0.16300766],[0.00710632],[-0.07796814],[22.93842169]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,-1,[0.27428113],[0.00607582],[-0.07791864],[45.14309685]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,0,[0.38494132],[0.00591703],[-0.07702397],[65.0564577]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,1,[0.48870003],[0.00605104],[-0.07417396],[80.76300853]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,2,[0.59705965],[0.00640814],[-0.07317821],[93.17203991]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,3,[0.71132215],[0.00691134],[-0.07414076],[102.92105195]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,4,[0.82042373],[0.00748308],[-0.07440364],[109.63719201]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,5,[0.92471522],[0.00823406],[-0.07399413],[112.30372105]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,6,[1.02866822],[0.00930519],[-0.07342264],[110.54773778]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,7,[1.1320322],[0.01072931],[-0.07284491],[105.50834995]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,8,[1.23186494],[0.01237942],[-0.07193227],[99.50913578]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,9,[1.32205871],[0.01451094],[-0.06956416],[91.10773802]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,10,[1.40272228],[0.01685895],[-0.06587114],[83.20341298]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,11,[1.47002246],[0.01951535],[-0.06016652],[75.32647319]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,12,[1.52015351],[0.02292547],[-0.0528733],[66.3084971]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,13,[1.55555405],[0.0276544],[-0.04602366],[56.24978745]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,14,[1.57905225],[0.03427542],[-0.04101839],[46.06952698]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,15,[1.59028715],[0.04356044],[-0.03834739],[36.50760121]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,16,[1.58534679],[0.05616449],[-0.03791333],[28.22685124]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,17,[1.55951151],[0.0724878],[-0.0400276],[21.51412319]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,18,[1.5165486],[0.09266779],[-0.04569175],[16.36543408]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,19,[1.47063706],[0.11464839],[-0.05437821],[12.8273675]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,20,[1.43082495],[0.13700249],[-0.06553761],[10.44378801]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,21,[1.39978293],[0.15878141],[-0.07876681],[8.81578623]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,22,[1.39451489],[0.17716397],[-0.09568951],[7.87132353]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,23,[1.4075843],[0.19161141],[-0.1145444],[7.34603587]
vae_airfoil_4,vae_airfoil_4.dat,750000.0,24,[1.39680647],[0.21152677],[-0.13055772],[6.60344996]
